# segment file written by condition_segs: version 05/07/22
# some SrTiO3 data from http://mimp.materials.cmu.edu/~gr20/Grain_Boundary_Data_Archive/SrTiO3_1/SrT
# comment: Some SrTiO3 data from the Grain_Boundary_Data_Archive                                               
#   phi1     PHI      phi2     phi1     PHI      phi2        x1         y1         x2         y2 
    0.916    0.690    5.680    6.187    0.343    0.770     46.200      3.810     46.800      5.540
    6.187    0.343    0.770    1.384    0.670    5.010     46.200      3.810     47.850      2.510
    4.779    0.442    1.010    2.003    0.568    4.564     46.200      6.410     47.400      8.140
    2.003    0.568    4.564    0.916    0.690    5.680     46.200      6.410     46.800      5.540
    2.045    0.636    4.885    1.767    0.261    4.425     46.200     29.440     48.900     24.600
    1.767    0.261    4.425    3.410    0.538    3.233     46.200     29.440     48.150     32.300
    4.392    0.393    1.927    3.397    0.226    3.838     46.350     13.080     46.800     11.090
    3.397    0.226    3.838    1.232    0.196    5.421     46.350     13.080     48.600     13.860
    0.163    0.432    6.020    3.127    0.595    3.465     46.350     19.660     47.250     19.830
    6.187    0.343    0.770    2.003    0.568    4.564     46.800      5.540     48.450      5.800
    3.397    0.226    3.838    3.794    0.299    2.983     46.800     11.090     49.050     11.000
    3.127    0.595    3.465    4.740    0.265    1.211     47.250     19.830     47.400     18.530
    4.740    0.265    1.211    0.163    0.432    6.020     47.250     19.830     49.050     21.910
    1.384    0.670    5.010    5.129    0.202    0.814     47.400      0.170     47.850      2.510
    2.003    0.568    4.564    3.794    0.299    2.983     47.400      8.140     49.350      8.920
    4.467    0.809    2.262    4.740    0.265    1.211     47.400     18.530     47.700     18.010
    4.467    0.809    2.262    0.310    0.589    0.146     47.700     17.320     47.700     18.010
    0.310    0.589    0.146    1.232    0.196    5.421     47.700     17.320     48.600     16.970
    0.310    0.589    0.146    4.740    0.265    1.211     47.700     18.010     48.600     18.010
    0.310    0.589    0.146    4.740    0.265    1.211     48.600     18.010     48.600     16.970
    6.187    0.343    0.770    5.129    0.202    0.814     47.850      2.510     49.500      3.290
    6.187    0.343    0.770    5.129    0.202    0.814     49.500      3.290     50.100      5.020
    0.163    0.432    6.020    5.588    0.383    0.595     48.150     23.990     48.900     23.210
    5.588    0.383    0.595    2.045    0.636    4.885     48.150     23.990     48.900     24.600
    1.767    0.261    4.425    4.698    0.364    2.115     48.150     32.300     52.650     35.250
    6.187    0.343    0.770    6.226    0.622    6.008     48.450      5.800     50.100      5.020
    6.226    0.622    6.008    2.003    0.568    4.564     48.450      5.800     49.350      7.190
    3.397    0.226    3.838    4.667    0.464    2.255     48.600     13.860     49.500     11.260
    4.667    0.464    2.255    1.232    0.196    5.421     48.600     13.860     48.900     14.720
    1.232    0.196    5.421    4.740    0.265    1.211     48.600     16.970     49.050     15.680
    1.232    0.196    5.421    1.240    0.398    4.984     48.900     14.720     49.050     15.680
    1.240    0.398    4.984    4.667    0.464    2.255     48.900     14.720     51.300     12.820
    0.163    0.432    6.020    4.963    0.744    2.078     48.900     23.210     49.050     21.910
    4.963    0.744    2.078    5.588    0.383    0.595     48.900     23.210     49.050     24.510
    1.767    0.261    4.425    5.588    0.383    0.595     48.900     24.600     49.050     24.510
    3.794    0.299    2.983    5.186    0.663    1.158     49.050     11.000     49.500      9.010
    5.186    0.663    1.158    3.397    0.226    3.838     49.050     11.000     49.500     11.260
    1.240    0.398    4.984    4.740    0.265    1.211     49.050     15.680     52.050     15.680
    4.740    0.265    1.211    4.963    0.744    2.078     49.050     21.910     51.600     20.610
    4.740    0.265    1.211    4.963    0.744    2.078     51.600     20.610     52.500     19.050
    4.963    0.744    2.078    1.767    0.261    4.425     49.050     24.510     53.550     25.370
    2.825    0.549    4.355    2.003    0.568    4.564     49.350      7.190     49.350      8.920
    2.825    0.549    4.355    6.226    0.622    6.008     49.350      7.190     50.550      6.320
    2.825    0.549    4.355    3.794    0.299    2.983     49.350      8.920     49.500      9.010
    5.186    0.663    1.158    2.825    0.549    4.355     49.500      9.010     51.900      9.180
    5.186    0.663    1.158    4.667    0.464    2.255     49.500     11.260     51.000     11.600
    5.129    0.202    0.814    6.226    0.622    6.008     50.100      5.020     50.550      5.630
    4.698    0.364    2.115    5.100    0.622    0.561     50.400     40.880     51.900     38.620
    5.100    0.622    0.561    0.203    0.747    0.286     50.400     40.880     52.050     41.480
    6.226    0.622    6.008    4.084    0.357    2.403     50.550      5.630     50.550      6.320
    4.084    0.357    2.403    5.129    0.202    0.814     50.550      5.630     53.400      5.890
    4.084    0.357    2.403    2.825    0.549    4.355     50.550      6.320     52.500      7.620
    4.667    0.464    2.255    2.455    0.604    4.211     51.000     11.600     51.300     12.820
    2.455    0.604    4.211    5.186    0.663    1.158     51.000     11.600     51.600     11.780
    2.455    0.604    4.211    1.240    0.398    4.984     51.300     12.820     51.450     12.900
    1.240    0.398    4.984    1.507    0.672    5.401     51.450     12.900     51.750     13.420
    1.507    0.672    5.401    2.455    0.604    4.211     51.450     12.900     51.600     11.780
    5.186    0.663    1.158    1.507    0.672    5.401     51.600     11.780     52.950     11.860
    1.240    0.398    4.984    2.277    0.690    3.939     51.750     13.420     52.050     15.680
    2.277    0.690    3.939    1.507    0.672    5.401     51.750     13.420     52.650     13.080
    2.825    0.549    4.355    1.656    0.774    4.574     51.900      9.180     52.500      7.620
    1.656    0.774    4.574    5.186    0.663    1.158     51.900      9.180     53.100      9.180
    5.100    0.622    0.561    1.836    0.759    4.041     51.900     38.620     52.800     40.880
    1.836    0.759    4.041    4.698    0.364    2.115     51.900     38.620     52.650     35.250
    2.277    0.690    3.939    4.740    0.265    1.211     52.050     15.680     53.850     16.020
    0.203    0.747    0.286    5.664    0.743    0.480     52.050     41.480     52.350     43.040
    5.664    0.743    0.480    5.100    0.622    0.561     52.050     41.480     52.800     40.880
    4.084    0.357    2.403    1.656    0.774    4.574     52.500      7.620     52.950      7.710
    4.740    0.265    1.211    4.017    0.367    2.177     52.500     19.050     53.850     17.230
    4.017    0.367    2.177    4.963    0.744    2.078     52.500     19.050     54.900     18.880
    1.836    0.759    4.041    1.767    0.261    4.425     52.650     35.250     55.050     34.210
    1.836    0.759    4.041    5.664    0.743    0.480     52.800     40.880     56.400     41.220
    1.656    0.774    4.574    5.914    0.616    5.974     52.950      7.710     53.100      9.180
    5.914    0.616    5.974    4.084    0.357    2.403     52.950      7.710     53.550      6.670
    2.277    0.690    3.939    1.507    0.672    5.401     52.950     12.900     53.100     12.820
    5.914    0.616    5.974    5.186    0.663    1.158     53.100      9.180     54.000      9.530
    5.186    0.663    1.158    2.899    0.768    3.868     53.250     11.520     54.000      9.530
    4.084    0.357    2.403    4.000    0.478    2.564     53.400      5.890     53.550      6.670
    4.000    0.478    2.564    5.129    0.202    0.814     53.400      5.890     54.600      4.500
    0.729    0.413    5.332    2.899    0.768    3.868     53.400     11.600     53.850     11.520
    2.277    0.690    3.939    5.673    0.661    0.767     53.400     13.160     54.000     14.720
    5.914    0.616    5.974    4.000    0.478    2.564     53.550      6.670     55.350      7.190
    1.097    0.344    4.620    1.488    0.512    5.010     53.550     12.380     53.850     12.380
    1.767    0.261    4.425    5.116    0.780    0.525     53.550     25.370     54.450     27.110
    5.116    0.780    0.525    4.963    0.744    2.078     53.550     25.370     54.750     25.890
    1.488    0.512    5.010    0.059    0.699    0.001     53.850     12.380     54.000     12.820
    1.097    0.344    4.620    0.059    0.699    0.001     53.850     12.380     54.000     12.300
    4.740    0.265    1.211    5.602    0.453    0.308     53.850     16.020     53.850     17.230
    5.602    0.453    0.308    2.277    0.690    3.939     53.850     16.020     54.000     14.720
    5.602    0.453    0.308    4.017    0.367    2.177     53.850     17.230     54.600     17.320
    2.899    0.768    3.868    5.914    0.616    5.974     54.000      9.530     54.900      9.530
    5.602    0.453    0.308    5.673    0.661    0.767     54.000     14.720     55.050     14.120
    0.059    0.699    0.001    0.188    0.633    0.295     54.150     12.380     54.300     12.820
    5.116    0.780    0.525    3.916    0.623    3.060     54.450     27.110     54.750     25.890
    3.916    0.623    3.060    1.767    0.261    4.425     54.450     27.110     55.800     31.870
    5.129    0.202    0.814    5.650    0.733    6.244     54.600      4.500     54.450      3.550
    5.129    0.202    0.814    5.650    0.733    6.244     54.450      3.550     55.800      2.420
    5.650    0.733    6.244    4.000    0.478    2.564     54.600      4.500     56.100      4.330
    4.017    0.367    2.177    2.588    0.970    3.970     54.600     17.320     54.900     18.880
    2.588    0.970    3.970    5.602    0.453    0.308     54.600     17.320     57.150     17.230
    3.916    0.623    3.060    4.963    0.744    2.078     54.750     25.890     57.000     24.770
    3.916    0.623    3.060    4.963    0.744    2.078     57.000     24.770     59.850     21.390
    2.899    0.768    3.868    1.532    0.250    4.022     54.900      9.530     55.050      9.790
    1.532    0.250    4.022    5.914    0.616    5.974     54.900      9.530     55.350      9.440
    2.899    0.768    3.868    1.784    0.528    3.807     54.900     11.780     55.500     10.570
    1.784    0.528    3.807    5.673    0.661    0.767     54.900     13.860     55.050     14.120
    4.963    0.744    2.078    2.588    0.970    3.970     54.900     18.880     57.150     19.140
    4.176    0.210    2.116    5.502    0.451    0.488     55.050     12.380     55.350     12.380
    1.784    0.528    3.807    5.602    0.453    0.308     55.050     14.120     57.600     14.720
    0.557    0.653    5.805    1.767    0.261    4.425     55.050     34.210     55.800     31.870
    1.836    0.759    4.041    0.557    0.653    5.805     55.050     34.210     57.150     35.250
    5.914    0.616    5.974    1.784    0.528    3.807     55.350      7.190     55.650      9.270
    4.000    0.478    2.564    1.784    0.528    3.807     55.350      7.190     55.800      7.100
    1.784    0.528    3.807    4.176    0.210    2.116     55.350     12.040     55.500     12.300
    2.937    0.227    3.038    5.502    0.451    0.488     55.350     12.380     55.500     12.820
    2.937    0.227    3.038    4.176    0.210    2.116     55.350     12.380     55.500     12.300
    1.784    0.528    3.807    5.502    0.451    0.488     55.350     12.900     55.500     12.820
    1.784    0.528    3.807    2.937    0.227    3.038     55.500     12.300     55.500     12.820
    5.220    0.913    0.738    5.129    0.202    0.814     55.800      0.690     55.350      0.090
    5.129    0.202    0.814    5.312    0.640    1.728     55.800      0.690     55.800      2.420
    5.312    0.640    1.728    5.220    0.913    0.738     55.800      0.690     56.850      0.090
    5.312    0.640    1.728    5.650    0.733    6.244     55.800      2.420     56.550      3.200
    4.000    0.478    2.564    5.318    0.176    1.689     55.800      7.100     56.400      5.020
    5.318    0.176    1.689    1.784    0.528    3.807     55.800      7.100     57.450      6.320
    0.557    0.653    5.805    3.916    0.623    3.060     55.800     31.870     57.600     34.990
    4.000    0.478    2.564    4.548    0.151    1.327     56.100      4.330     56.400      5.020
    4.548    0.151    1.327    5.650    0.733    6.244     56.100      4.330     56.550      3.200
    4.548    0.151    1.327    5.318    0.176    1.689     56.400      5.020     57.750      5.630
    5.664    0.743    0.480    1.727    0.725    3.898     56.400     41.220     56.850     41.480
    1.836    0.759    4.041    1.727    0.725    3.898     56.400     41.220     56.850     41.140
    5.312    0.640    1.728    4.548    0.151    1.327     56.550      3.200     58.650      1.990
    5.664    0.743    0.480    0.936    0.828    5.694     56.850     41.480     55.950     43.040
    0.936    0.828    5.694    1.727    0.725    3.898     56.850     41.480     57.000     41.400
    1.836    0.759    4.041    3.287    0.467    2.452     57.000     40.880     57.600     39.660
    5.602    0.453    0.308    1.444    0.794    5.139     57.150     17.230     57.750     15.680
    1.444    0.794    5.139    2.588    0.970    3.970     57.150     17.230     57.450     18.790
    4.963    0.744    2.078    5.900    0.235    1.395     57.150     19.140     58.050     19.310
    5.900    0.235    1.395    2.588    0.970    3.970     57.150     19.140     57.450     18.790
    1.836    0.759    4.041    0.616    0.424    5.784     57.150     35.250     57.600     39.660
    0.616    0.424    5.784    0.557    0.653    5.805     57.150     35.250     57.600     34.990
    1.704    0.581    4.699    3.287    0.467    2.452     57.300     41.220     58.350     40.620
    1.704    0.581    4.699    0.936    0.828    5.694     57.300     41.400     57.600     42.260
    1.704    0.581    4.699    0.936    0.828    5.694     57.600     42.260     58.650     42.180
    5.318    0.176    1.689    0.487    0.266    5.779     57.450      6.320     57.750      5.630
    0.487    0.266    5.779    1.784    0.528    3.807     57.450      6.320     58.650      7.360
    1.444    0.794    5.139    5.900    0.235    1.395     57.450     18.790     58.050     19.310
    5.602    0.453    0.308    4.871    0.611    0.799     57.600     14.720     57.750     15.680
    4.871    0.611    0.799    1.784    0.528    3.807     57.600     14.720     58.950     15.160
    0.616    0.424    5.784    3.916    0.623    3.060     57.600     34.990     61.050     36.290
    3.287    0.467    2.452    0.616    0.424    5.784     57.600     39.660     58.500     39.660
    0.487    0.266    5.779    4.548    0.151    1.327     57.750      5.630     58.950      5.800
    4.871    0.611    0.799    1.444    0.794    5.139     57.750     15.680     58.950     15.160
    5.312    0.640    1.728    2.479    0.819    4.372     57.900      0.350     58.350      0.430
    1.444    0.794    5.139    4.963    0.744    2.078     58.050     19.310     59.250     19.830
    3.287    0.467    2.452    3.822    0.659    1.931     58.350     40.620     58.500     39.660
    3.822    0.659    1.931    1.704    0.581    4.699     58.350     40.620     59.100     40.700
    3.822    0.659    1.931    0.616    0.424    5.784     58.500     39.660     59.850     40.100
    1.704    0.581    4.699    3.877    0.770    1.630     58.650     42.180     59.100     40.700
    3.877    0.770    1.630    0.936    0.828    5.694     58.650     42.180     58.650     43.040
    1.784    0.528    3.807    1.933    0.561    4.601     58.800      7.450     59.250      8.230
    1.784    0.528    3.807    1.933    0.561    4.601     59.250      8.230     60.600      7.620
    5.312    0.640    1.728    0.299    0.306    5.674     58.950      1.650     59.100      1.390
    4.548    0.151    1.327    2.974    0.719    3.927     58.950      5.800     59.250      4.590
    2.974    0.719    3.927    0.487    0.266    5.779     58.950      5.800     59.100      6.580
    1.933    0.561    4.601    0.487    0.266    5.779     58.950      7.190     59.100      6.930
    1.784    0.528    3.807    1.444    0.794    5.139     58.950     15.160     59.850     15.160
    3.877    0.770    1.630    3.822    0.659    1.931     59.100     40.700     60.000     40.360
    1.104    0.723    5.036    4.548    0.151    1.327     59.250      3.200     59.250      4.590
    2.974    0.719    3.927    1.104    0.723    5.036     59.250      4.590     60.600      3.810
    1.933    0.561    4.601    2.974    0.719    3.927     59.250      6.670     60.900      6.410
    1.444    0.794    5.139    5.871    0.228    6.144     59.250     19.830     62.100     19.050
    5.871    0.228    6.144    4.963    0.744    2.078     59.250     19.830     59.850     21.390
    0.299    0.306    5.674    0.524    0.908    5.487     59.400      1.730     59.550      1.650
    1.104    0.723    5.036    4.461    0.609    2.297     59.850      3.200     60.000      3.290
    1.784    0.528    3.807    2.647    0.738    4.367     59.850     15.160     60.750     14.980
    2.647    0.738    4.367    1.444    0.794    5.139     59.850     15.160     60.600     15.760
    5.871    0.228    6.144    3.916    0.623    3.060     59.850     21.390     61.650     21.390
    0.616    0.424    5.784    3.376    0.515    3.004     59.850     40.100     61.050     36.290
    3.376    0.515    3.004    3.822    0.659    1.931     59.850     40.100     60.000     40.360
    3.376    0.515    3.004    3.877    0.770    1.630     60.000     40.360     62.100     40.700
    1.933    0.561    4.601    1.474    0.345    5.526     60.600      7.620     60.900      6.410
    1.474    0.345    5.526    1.784    0.528    3.807     60.600      7.620     62.550      8.230
    1.784    0.528    3.807    1.474    0.345    5.526     62.550      8.230     62.550      9.270
    1.474    0.345    5.526    1.784    0.528    3.807     62.550      9.270     65.400      9.530
    1.444    0.794    5.139    4.723    0.549    1.674     60.600     15.760     62.100     19.050
    4.723    0.549    1.674    2.647    0.738    4.367     60.600     15.760     60.750     14.980
    1.474    0.345    5.526    2.974    0.719    3.927     60.750      3.720     61.500      4.330
    1.474    0.345    5.526    2.974    0.719    3.927     61.500      4.330     60.900      6.410
    4.723    0.549    1.674    1.784    0.528    3.807     60.750     14.980     62.400     13.160
    4.723    0.549    1.674    1.784    0.528    3.807     62.400     13.160     65.250     12.040
    3.376    0.515    3.004    3.916    0.623    3.060     61.050     36.290     63.300     36.550
    5.871    0.228    6.144    5.845    0.469    6.073     61.650     21.390     62.550     19.140
    5.845    0.469    6.073    3.916    0.623    3.060     61.650     21.390     68.100     27.710
    4.723    0.549    1.674    5.871    0.228    6.144     62.100     19.050     62.550     19.140
    3.877    0.770    1.630    4.147    0.198    3.356     62.100     40.700     64.050     43.040
    4.147    0.198    3.356    3.376    0.515    3.004     62.100     40.700     63.600     39.320
    5.845    0.469    6.073    4.723    0.549    1.674     62.550     19.140     67.200     18.010
    3.376    0.515    3.004    2.962    0.299    4.044     63.300     36.550     64.200     37.590
    2.962    0.299    4.044    3.916    0.623    3.060     63.300     36.550     65.100     35.680
    3.376    0.515    3.004    3.942    0.438    2.699     63.600     39.320     64.200     37.590
    3.942    0.438    2.699    4.147    0.198    3.356     63.600     39.320     65.550     39.580
    3.942    0.438    2.699    2.962    0.299    4.044     64.200     37.590     64.950     37.500
    4.147    0.198    3.356    2.677    0.427    4.127     64.800     42.950     65.550     40.620
    2.962    0.299    4.044    0.371    0.429    5.802     64.950     37.500     65.100     35.680
    0.371    0.429    5.802    3.942    0.438    2.699     64.950     37.500     65.850     38.880
    3.916    0.623    3.060    0.371    0.429    5.802     65.100     35.680     65.700     35.160
    3.942    0.438    2.699    1.415    0.669    4.413     65.550     39.580     65.700     39.320
    1.415    0.669    4.413    4.147    0.198    3.356     65.550     39.580     65.550     40.620
    1.415    0.669    4.413    2.677    0.427    4.127     65.550     40.620     66.600     41.220
    1.474    0.345    5.526    5.701    0.687    0.421     65.700      0.690     65.700      0.870
    1.784    0.528    3.807    5.158    0.840    0.916     65.700     10.050     65.700     10.220
    1.784    0.528    3.807    5.158    0.840    0.916     65.700     10.570     65.700     10.740
    1.784    0.528    3.807    5.158    0.840    0.916     65.700     11.090     65.700     11.260
    2.744    0.473    3.973    4.723    0.549    1.674     65.700     12.300     68.550     13.080
    3.916    0.623    3.060    3.265    0.566    3.209     65.700     35.160     66.150     33.170
    3.916    0.623    3.060    3.265    0.566    3.209     66.150     33.170     68.250     30.740
    3.265    0.566    3.209    0.371    0.429    5.802     65.700     35.160     70.350     36.290
    3.942    0.438    2.699    0.915    0.927    5.834     65.700     39.320     65.850     38.880
    0.915    0.927    5.834    1.415    0.669    4.413     65.700     39.320     67.050     40.100
    5.701    0.687    0.421    1.474    0.345    5.526     65.850      1.130     66.150      1.130
    5.158    0.840    0.916    1.474    0.345    5.526     65.850      9.270     66.900      8.140
    2.744    0.473    3.973    5.158    0.840    0.916     65.850     11.340     68.700     12.120
    2.744    0.473    3.973    5.158    0.840    0.916     68.700     12.120     68.550     13.080
    0.915    0.927    5.834    0.371    0.429    5.802     65.850     38.880     67.050     38.880
    5.701    0.687    0.421    4.180    0.428    1.914     66.150      1.130     66.300      0.690
    1.474    0.345    5.526    4.180    0.428    1.914     66.150      1.130     66.450      1.130
    2.677    0.427    4.127    2.138    0.543    4.845     66.600     41.220     65.850     43.040
    2.138    0.543    4.845    1.415    0.669    4.413     66.600     41.220     66.900     40.880
    1.474    0.345    5.526    5.291    0.814    0.394     66.900      8.140     66.450      7.710
    1.474    0.345    5.526    5.291    0.814    0.394     66.450      7.710     67.650      7.190
    5.291    0.814    0.394    5.158    0.840    0.916     66.900      8.140     67.800      7.620
    1.415    0.669    4.413    2.451    0.847    4.033     66.900     40.880     67.200     40.180
    2.451    0.847    4.033    2.138    0.543    4.845     66.900     40.880     68.550     42.700
    1.304    0.685    4.839    0.915    0.927    5.834     67.050     38.880     67.050     40.100
    1.304    0.685    4.839    0.371    0.429    5.802     67.050     38.880     68.100     39.140
    1.304    0.685    4.839    1.415    0.669    4.413     67.050     40.100     67.200     40.180
    4.723    0.549    1.674    0.175    0.820    5.490     67.200     18.010     69.750     14.640
    0.175    0.820    5.490    5.845    0.469    6.073     67.200     18.010     70.650     18.790
    2.451    0.847    4.033    1.304    0.685    4.839     67.200     40.180     68.100     39.140
    5.291    0.814    0.394    0.037    0.798    6.238     67.650      7.190     67.800      7.620
    0.037    0.798    6.238    1.474    0.345    5.526     67.650      7.190     69.750      5.630
    1.474    0.345    5.526    1.102    0.546    5.427     67.800      0.690     67.950      1.130
    0.037    0.798    6.238    5.158    0.840    0.916     67.800      7.620     69.750      7.710
    4.642    0.595    0.891    1.102    0.546    5.427     67.950      1.130     68.100      0.690
    4.642    0.595    0.891    1.474    0.345    5.526     67.950      1.130     68.250      1.130
    3.916    0.623    3.060    1.541    0.459    5.045     68.100     27.710     68.250     30.740
    1.541    0.459    5.045    5.845    0.469    6.073     68.100     27.710     70.650     27.450
    2.451    0.847    4.033    0.371    0.429    5.802     68.100     39.140     69.750     38.880
    1.541    0.459    5.045    3.265    0.566    3.209     68.250     30.740     70.200     30.480
    5.158    0.840    0.916    4.723    0.549    1.674     68.550     13.080     69.750     14.640
    2.451    0.847    4.033    1.534    1.088    4.616     68.550     42.700     70.050     42.520
    1.534    1.088    4.616    2.138    0.543    4.845     68.550     42.700     68.250     43.040
    5.158    0.840    0.916    2.257    0.822    4.376     69.750      7.710     70.650      7.710
    2.257    0.822    4.376    0.037    0.798    6.238     69.750      7.710     69.900      5.890
    5.158    0.840    0.916    0.175    0.820    5.490     69.750     14.640     70.650     14.640
    2.451    0.847    4.033    0.271    0.303    5.616     69.750     38.880     70.650     39.400
    0.271    0.303    5.616    0.371    0.429    5.802     69.750     38.880     70.350     37.500
    1.534    1.088    4.616    5.172    0.820    1.286     70.050     42.520     69.750     43.040
    5.172    0.820    1.286    2.451    0.847    4.033     70.050     42.520     70.650     42.000
    1.541    0.459    5.045    2.467    0.181    4.007     70.200     30.480     70.650     30.220
    2.467    0.181    4.007    3.265    0.566    3.209     70.200     30.480     70.650     30.740
    0.371    0.429    5.802    6.089    0.347    5.944     70.350     36.290     70.650     36.980
    6.089    0.347    5.944    3.265    0.566    3.209     70.350     36.290     70.650     36.290
    0.371    0.429    5.802    6.050    0.340    5.977     70.350     37.500     70.650     37.330
    6.050    0.340    5.977    0.271    0.303    5.616     70.350     37.500     70.650     37.500
